Cluster ID	Discipline name	score<Perc Discipline pubs>	Total Pubs	score<Perc AH pubs>
31328495	Film and Theatre Studies	0.000317460317	221	0.6787331
31328495	History & Philosophy of Science	0.066666666666	221	0.6787331
31328495	Interdisciplinary research in the Social Sciences	0.009206349206	221	0.6787331
31328495	Library and Information Science	0.000317460317	221	0.6787331
31328495	Linguistics	0.010317460317	221	0.6787331
31328495	Media Studies and Communication	0.000317460317	221	0.6787331
31328495	Literature	0.206984126984	221	0.6787331
31328495	Religious Studies and Theology	0.096984126984	221	0.6787331
31328495	Archaeology	0.018095238095	221	0.6787331
31328495	Pedagogical & Educational Research	0.000317460317	221	0.6787331
31328495	Sociology	0.000317460317	221	0.6787331
31328495	Law	0.000317460317	221	0.6787331
31328495	Political Sciences and International Relations	0.000317460317	221	0.6787331
31328495	Philosophy	0.040317460317	221	0.6787331
31328495	Musicology	0.000317460317	221	0.6787331
31328495	Classical Studies	0.014761904761	221	0.6787331
31328495	Cultural Studies	0.003650793650	221	0.6787331
31328495	Art and Art History	0.006984126984	221	0.6787331
31328495	Anthropology	0.000317460317	221	0.6787331
31328495	History	0.513650793650	221	0.6787331
25880032	Human Geography and Urban Studies	0.000169147496	4411	0.6701428
25880032	Archaeology	0.721526838069	4411	0.6701428
25880032	Environmental Studies	0.006765899864	4411	0.6701428
25880032	Musicology	0.000338294993	4411	0.6701428
25880032	Art and Art History	0.051009246729	4411	0.6701428
25880032	Literature	0.001550518718	4411	0.6701428
25880032	Science and Technology Studies	0.000169147496	4411	0.6701428
25880032	Demography	0.000067658998	4411	0.6701428
25880032	Religious Studies and Theology	0.002537212449	4411	0.6701428
25880032	Interdisciplinary research in the Social Sciences	0.002847316193	4411	0.6701428
25880032	Film and Theatre Studies	0.000377762742	4411	0.6701428
25880032	Gender Studies	0.000056382498	4411	0.6701428
25880032	Interdisciplinary research in the Humanities	0.001618177717	4411	0.6701428
25880032	Media Studies and Communication	0.000462336490	4411	0.6701428
25880032	Anthropology	0.078935498421	4411	0.6701428
25880032	History & Philosophy of Science	0.004933468651	4411	0.6701428
25880032	Cultural Studies	0.000140956247	4411	0.6701428
25880032	Psychology	0.000169147496	4411	0.6701428
25880032	Philosophy	0.002368064952	4411	0.6701428
25880032	Classical Studies	0.007752593594	4411	0.6701428
25880032	Digital Humanities	0.001437753721	4411	0.6701428
25880032	Linguistics	0.002170726206	4411	0.6701428
25880032	Library and Information Science	0.000084573748	4411	0.6701428
25880032	History	0.113949030220	4411	0.6701428
18013709	Religious Studies and Theology	0.872771474878	927	0.6655879
18013709	History & Philosophy of Science	0.023500810372	927	0.6655879
18013709	Psychology	0.002160994057	927	0.6655879
18013709	Anthropology	0.001041907849	927	0.6655879
18013709	Literature	0.010766381106	927	0.6655879
18013709	Linguistics	0.004013274677	927	0.6655879
18013709	Art and Art History	0.000231535077	927	0.6655879
18013709	Archaeology	0.000810372771	927	0.6655879
18013709	Environmental Studies	0.000231535077	927	0.6655879
18013709	Philosophy	0.068843096395	927	0.6655879
18013709	Human Geography and Urban Studies	0.000231535077	927	0.6655879
18013709	Interdisciplinary research in the Humanities	0.000231535077	927	0.6655879
18013709	Film and Theatre Studies	0.000231535077	927	0.6655879
18013709	Gender Studies	0.000231535077	927	0.6655879
18013709	Pedagogical & Educational Research	0.003241491085	927	0.6655879
18013709	Cultural Studies	0.000231535077	927	0.6655879
18013709	Political Sciences and International Relations	0.000231535077	927	0.6655879
18013709	Interdisciplinary research in the Social Sciences	0.001041907849	927	0.6655879
18013709	History	0.009956008335	927	0.6655879
20196026	Science and Technology Studies	0.001071961222	5416	0.6602659
20196026	Library and Information Science	0.000039948865	5416	0.6602659
20196026	Digital Humanities	0.001817673378	5416	0.6602659
20196026	Human Geography and Urban Studies	0.001111910088	5416	0.6602659
20196026	Interdisciplinary research in the Humanities	0.003331069564	5416	0.6602659
20196026	Environmental Studies	0.005213326941	5416	0.6602659
20196026	Interdisciplinary research in the Social Sciences	0.002799749653	5416	0.6602659
20196026	Linguistics	0.002310376051	5416	0.6602659
20196026	Pedagogical & Educational Research	0.000599232981	5416	0.6602659
20196026	Classical Studies	0.001181820602	5416	0.6602659
20196026	Sociology	0.000272983913	5416	0.6602659
20196026	Political Sciences and International Relations	0.000119846596	5416	0.6602659
20196026	Gender Studies	0.001944178118	5416	0.6602659
20196026	Media Studies and Communication	0.002009427932	5416	0.6602659
20196026	Law	0.000039948865	5416	0.6602659
20196026	Economics	0.000349552572	5416	0.6602659
20196026	Archaeology	0.699867502929	5416	0.6602659
20196026	Religious Studies and Theology	0.004747256844	5416	0.6602659
20196026	Art and Art History	0.105383775434	5416	0.6602659
20196026	Film and Theatre Studies	0.000611217641	5416	0.6602659
20196026	Psychology	0.000039948865	5416	0.6602659
20196026	History & Philosophy of Science	0.007946495152	5416	0.6602659
20196026	Philosophy	0.002922925322	5416	0.6602659
20196026	Anthropology	0.046337354852	5416	0.6602659
20196026	History	0.088423484606	5416	0.6602659
20196026	Demography	0.001043997017	5416	0.6602659
20196026	Cultural Studies	0.003312426760	5416	0.6602659
20196026	Musicology	0.006751358261	5416	0.6602659
20196026	Literature	0.010216922339	5416	0.6602659
11199213	Library and Information Science	0.000082196284	2662	0.6528926
11199213	Media Studies and Communication	0.008156611321	2662	0.6528926
11199213	Philosophy	0.003025072357	2662	0.6528926
11199213	History	0.011823499668	2662	0.6528926
11199213	Business and Management	0.000115074798	2662	0.6528926
11199213	Interdisciplinary research in the Humanities	0.008952109455	2662	0.6528926
11199213	Anthropology	0.069620253164	2662	0.6528926
11199213	Pedagogical & Educational Research	0.015491508874	2662	0.6528926
11199213	Archaeology	0.004602991944	2662	0.6528926
11199213	Linguistics	0.733457561809	2662	0.6528926
11199213	Interdisciplinary research in the Social Sciences	0.005403969831	2662	0.6528926
11199213	Film and Theatre Studies	0.000743191407	2662	0.6528926
11199213	Sociology	0.003011372976	2662	0.6528926
11199213	Gender Studies	0.000154118033	2662	0.6528926
11199213	Law	0.000095895665	2662	0.6528926
11199213	Digital Humanities	0.069907940161	2662	0.6528926
11199213	Social Statistics and Informatics	0.000287686996	2662	0.6528926
11199213	Literature	0.015467534958	2662	0.6528926
11199213	Cultural Studies	0.002124338070	2662	0.6528926
11199213	Musicology	0.003452243958	2662	0.6528926
11199213	Religious Studies and Theology	0.002301495972	2662	0.6528926
11199213	History & Philosophy of Science	0.002109704641	2662	0.6528926
11199213	Psychology	0.081084144087	2662	0.6528926
11199213	Art and Art History	0.028437423719	2662	0.6528926
1775027	Anthropology	0.001092498179	2107	0.6516374
1775027	Political Sciences and International Relations	0.000104047445	2107	0.6516374
1775027	Law	0.000121388686	2107	0.6516374
1775027	Musicology	0.000728332119	2107	0.6516374
1775027	Sociology	0.000728332119	2107	0.6516374
1775027	Interdisciplinary research in the Social Sciences	0.001099434675	2107	0.6516374
1775027	Pedagogical & Educational Research	0.003641660597	2107	0.6516374
1775027	History	0.013443797038	2107	0.6516374
