discipline	perc	type
Interdisciplinary research in the Humanities	0.174805676369991	ah
[SC] Robotics	0.167948550819084	sc
[SC] Music	0.16295137530959	sc
[SC] Management	0.157736931299683	sc
[SC] Biotechnology & Applied Microbiology	0.154369269543285	sc
Gender Studies	0.153766843246686	ss
[SC] Operations Research & Management Science	0.152522487289776	sc
[SC] Evolutionary Biology	0.151001607786887	sc
[SC] Biochemistry & Molecular Biology	0.148285751531727	sc
[SC] Biochemical Research Methods	0.142202233520169	sc
Economics	0.141422042086869	ss
[SC] Health Care Sciences & Services	0.12981792899664	sc
[SC] Psychology, Mathematical	0.129274757745608	sc
[SC] Ergonomics	0.128948854994989	sc
[SC] Remote Sensing	0.124820753487146	sc
[SC] Psychiatry	0.122213531482193	sc
[SC] Ecology	0.120584017729097	sc
[SC] Physics, Fluids & Plasmas	0.118628601225382	sc
Human Geography and Urban Studies	0.116001627538573	ss
[SC] Environmental Studies	0.109720592708457	sc
Classical Studies	0.108960152957013	ah
[SC] Art	0.106896102203091	sc
[SC] History	0.105918393951234	sc
[SC] Engineering, Multidisciplinary	0.0990744361882308	sc
[SC] Genetics & Heredity	0.0974449224351349	sc
Environmental Studies	0.0958680798336543	ss
[SC] Economics	0.092230478425228	sc
[SC] Rehabilitation	0.0885369139182107	sc
[SC] Business	0.0874505714161467	sc
[SC] Geography, Physical	0.0847347151609869	sc
[SC] Law	0.0833224699083037	sc
[SC] Literary Reviews	0.0814756876547951	sc
[SC] Literature, Romance	0.0793030026506672	sc
[SC] Film, Radio, Television	0.0760439751444754	sc
[SC] Logic	0.0744144613913795	sc
[SC] Engineering, Biomedical	0.0725676791378708	sc
Science and Technology Studies	0.0716426420376285	ss
[SC] Instruments & Instrumentation	0.0692000173814726	sc
[SC] Engineering, Civil	0.0686568461304406	sc
[SC] Nursing	0.0684395776300279	sc
[SC] Pharmacology & Pharmacy	0.0673532351279639	sc
[SC] Behavioral Sciences	0.0662668926259	sc
[SC] Materials Science, Multidisciplinary	0.0648546473732169	sc
[SC] History & Philosophy Of Science	0.0646373788728041	sc
[SC] Gerontology	0.0640942076217721	sc
[SC] Zoology	0.0635510363707402	sc
[SC] Chemistry, Analytical	0.0630078651197082	sc
[SC] Radiology, Nuclear Medicine & Medical Imaging	0.0628992308695018	sc
[SC] Psychology, Clinical	0.0619215226176442	sc
[SC] Social Sciences, Mathematical Methods	0.0619215226176442	sc
[SC] Medicine, Research & Experimental	0.05964020336331	sc
[SC] Education, Scientific Disciplines	0.0594229348628972	sc
[SC] Physics, Condensed Matter	0.0588797636118652	sc
Film and Theatre Studies	0.0570823605629958	ah
[SC] Chemistry, Multidisciplinary	0.0567070786077374	sc
[SC] Geosciences, Multidisciplinary	0.0559466388562926	sc
Demography	0.0545146419217538	ss
Religious Studies and Theology	0.0536060645563912	ah
[SC] Biophysics	0.049971755094941	sc
[SC] Archaeology	0.0461695563377172	sc
[SC] Psychology, Applied	0.0461695563377172	sc
[SC] Anthropology	0.0447573110850341	sc
Social Statistics and Informatics	0.0444116566525592	ss
[SC] Engineering, Mechanical	0.0431277973319382	sc
[SC] Spectroscopy	0.0418241863294615	sc
[SC] Environmental Sciences	0.0412810150784295	sc
[SC] Architecture	0.0412810150784295	sc
[SC] Psychology, Educational	0.0391083300743016	sc
[SC] Engineering, Chemical	0.0391083300743016	sc
[SC] Literary Theory & Criticism	0.0391083300743016	sc
[SC] Engineering, Industrial	0.0389996958240952	sc
[SC] Oncology	0.0374788163212057	sc
[SC] Mechanics	0.0371529135705865	sc
[SC] Ethnic Studies	0.0360665710685226	sc
[SC] Social Sciences, Biomedical	0.0353061313170779	sc
[SC] Psychology, Social	0.0349802285664587	sc
[SC] Audiology & Speech-Language Pathology	0.0347629600660459	sc
[SC] Soil Science	0.032590275061918	sc
[SC] Hospitality, Leisure, Sport & Tourism	0.032590275061918	sc
[SC] Ophthalmology	0.032590275061918	sc
[SC] Social Issues	0.0322643723112988	sc
[SC] Physics, Applied	0.0317212010602669	sc
[SC] Engineering, Aerospace	0.029548516056139	sc
[SC] Folklore	0.0293312475557262	sc
[SC] Literature, British Isles	0.0293312475557262	sc
[SC] Dance	0.0293312475557262	sc
[SC] Engineering, Manufacturing	0.0287880763046943	sc
[SC] Construction & Building Technology	0.0287880763046943	sc
[SC] Pathology	0.0282449050536623	sc
[SC] Urban Studies	0.0282449050536623	sc
[SC] Metallurgy & Metallurgical Engineering	0.0277017338026303	sc
Cultural Studies	0.0265199248382638	ah
[SC] Demography	0.0249858775474705	sc
[SC] Nutrition & Dietetics	0.0249858775474705	sc
[SC] Medicine, Legal	0.0244427062964385	sc
[SC] International Relations	0.0238995350454066	sc
[SC] Development Studies	0.0233563637943746	sc
[SC] Pediatrics	0.0217268500412787	sc
[SC] Philosophy	0.0217268500412787	sc
[SC] Geriatrics & Gerontology	0.0217268500412787	sc
[SC] Surgery	0.0217268500412787	sc
[SC] Transportation Science & Technology	0.0208577760396275	sc
[SC] Infectious Diseases	0.0206405075392147	sc
[SC] Area Studies	0.0206405075392147	sc
[SC] Immunology	0.0206405075392147	sc
[SC] Physiology	0.0200973362881828	sc
[SC] Otorhinolaryngology	0.0195541650371508	sc
[SC] Physics, Particles & Fields	0.0179246512840549	sc
[SC] Astronomy & Astrophysics	0.0179246512840549	sc
[SC] Energy & Fuels	0.0173814800330229	sc
[SC] Food Science & Technology	0.0173814800330229	sc
[SC] Agriculture, Multidisciplinary	0.016295137530959	sc
[SC] Literature, American	0.016295137530959	sc
[SC] Water Resources	0.016295137530959	sc
[SC] Health Policy & Services	0.016295137530959	sc
[SC] Endocrinology & Metabolism	0.016295137530959	sc
[SC] Biodiversity Conservation	0.016295137530959	sc
[SC] Regional & Urban Planning	0.0152087950288951	sc
[SC] Microbiology	0.0152087950288951	sc
[SC] Religion	0.0146656237778631	sc
[SC] Asian Studies	0.0141224525268311	sc
[SC] Crystallography	0.0141224525268311	sc
[SC] Medieval & Renaissance Studies	0.0130361100247672	sc
[SC] Ethics	0.0130361100247672	sc
[SC] Literature, German, Dutch, Scandinavian	0.0130361100247672	sc
[SC] Medical Laboratory Technology	0.0130361100247672	sc
[SC] Chemistry, Physical	0.0119497675227033	sc
[SC] History Of Social Sciences	0.0114065962716713	sc
[SC] Engineering, Environmental	0.0108634250206393	sc
[SC] Neuroimaging	0.0108634250206393	sc
[SC] Anatomy & Morphology	0.0108634250206393	sc
[SC] Marine & Freshwater Biology	0.0108634250206393	sc
[SC] Geochemistry & Geophysics	0.0103202537696074	sc
[SC] Transportation	0.00999435101898819	sc
[SC] Industrial Relations & Labor	0.00977708251857541	sc
[SC] Primary Health Care	0.00977708251857541	sc
[SC] Materials Science, Composites	0.00977708251857541	sc
[SC] Toxicology	0.00977708251857541	sc
[SC] Cardiac & Cardiovascular Systems	0.00977708251857541	sc
[SC] Rheumatology	0.00977708251857541	sc
[SC] Classics	0.00977708251857541	sc
[SC] Obstetrics & Gynecology	0.00977708251857541	sc
[SC] Agricultural Engineering	0.00977708251857541	sc
[SC] Materials Science, Characterization & Testing	0.00977708251857541	sc
[SC] Oceanography	0.00923391126754344	sc
[SC] Chemistry, Organic	0.00869074001651147	sc
[SC] Criminology & Penology	0.00869074001651147	sc
[SC] Orthopedics	0.00869074001651147	sc
[SC] Plant Sciences	0.00869074001651147	sc
[SC] Psychology, Biological	0.00814756876547951	sc
[SC] Public Administration	0.00814756876547951	sc
[SC] Social Work	0.00814756876547951	sc
[SC] Psychology, Developmental	0.00814756876547951	sc
[SC] Chemistry, Medicinal	0.00814756876547951	sc
[SC] Business, Finance	0.00782166601486033	sc
[SC] Agriculture, Dairy & Animal Science	0.0065180550123836	sc
[SC] Hematology	0.0065180550123836	sc
[SC] Materials Science, Textiles	0.0065180550123836	sc
[SC] Nuclear Science & Technology	0.0065180550123836	sc
[SC] Integrative & Complementary Medicine	0.0065180550123836	sc
[SC] Polymer Science	0.0065180550123836	sc
[SC] Peripheral Vascular Disease	0.0065180550123836	sc
[SC] Literature, Slavic	0.0065180550123836	sc
[SC] Poetry	0.0065180550123836	sc
[SC] Critical Care Medicine	0.0065180550123836	sc
[SC] Family Studies	0.0065180550123836	sc
[SC] Planning & Development	0.0065180550123836	sc
[SC] Education, Special	0.0065180550123836	sc
[SC] Cell Biology	0.0065180550123836	sc
[SC] Andrology	0.0065180550123836	sc
[SC] Horticulture	0.00543171251031967	sc
[SC] Agricultural Economics & Policy	0.00543171251031967	sc
[SC] Gastroenterology & Hepatology	0.00543171251031967	sc
[SC] Forestry	0.00543171251031967	sc
[SC] Agronomy	0.00543171251031967	sc
[SC] Engineering, Ocean	0.0048885412592877	sc
[SC] Chemistry, Applied	0.0048885412592877	sc
[SC] Quantum Science & Technology	0.00380219875722377	sc
[SC] Sport Sciences	0.00380219875722377	sc
[SC] Veterinary Sciences	0.0032590275061918	sc
[SC] Materials Science, Paper & Wood	0.0032590275061918	sc
[SC] Materials Science, Coatings & Films	0.0032590275061918	sc
[SC] Dentistry, Oral Surgery & Medicine	0.0032590275061918	sc
[SC] Urology & Nephrology	0.0032590275061918	sc
[SC] Physics, Atomic, Molecular & Chemical	0.0032590275061918	sc
[SC] Electrochemistry	0.0032590275061918	sc
[SC] Engineering, Petroleum	0.0032590275061918	sc
[SC] Medical Ethics	0.0032590275061918	sc
[SC] Reproductive Biology	0.0032590275061918	sc
[SC] Entomology	0.0032590275061918	sc
[SC] Mineralogy	0.0032590275061918	sc
[SC] Women's Studies	0.0032590275061918	sc
[SC] Cell & Tissue Engineering	0.0032590275061918	sc
[SC] Nanoscience & Nanotechnology	0.00293312475557262	sc
[SC] Limnology	0.00217268500412787	sc
[SC] Engineering, Geological	0.00217268500412787	sc
[SC] Microscopy	0.00217268500412787	sc
[SC] Thermodynamics	0.00217268500412787	sc
[SC] Anesthesiology	0.00217268500412787	sc
[SC] Virology	0.00217268500412787	sc
Law	0.00130361100247672	ss
